ID	#Chr	start	end	GTEx_ID	gene	exon_number	n_exons	terminal_exon_flag	n_significant_tissues
chr12_13211469_13211588_+	chr12	13211469	13211588	ENSG00000134531.9_4	ENSG00000134531	4	6	FALSE	10
chr12_14457207_14457295_+	chr12	14457207	14457295	ENSG00000171681.12_17	ENSG00000171681	17	24	FALSE	10
chr12_15900947_15901012_+	chr12	15900947	15901012	ENSG00000023734.10_10	ENSG00000023734	10	11	FALSE	12
chr12_15982308_15982436_+	chr12	15982308	15982436	ENSG00000023697.12_10	ENSG00000023697	10	14	FALSE	12
chr12_16357605_16357699_+	chr12	16357605	16357699	ENSG00000008394.12_8	ENSG00000008394	8	17	FALSE	16
chr12_19514671_19514784_+	chr12	19514671	19514784	ENSG00000139154.14_9	ENSG00000139154	9	12	FALSE	13
chr12_22061281_22061452_+	chr12	22061281	22061452	ENSG00000111726.12_6	ENSG00000111726	6	8	FALSE	16
chr12_26914408_26914578_-	chr12	26914408	26914578	ENSG00000064102.14_13	ENSG00000064102	13	18	FALSE	10
chr12_26990450_26990627_-	chr12	26990450	26990627	ENSG00000064115.10_7	ENSG00000064115	7	15	FALSE	15
chr12_27026420_27026534_+	chr12	27026420	27026534	ENSG00000152944.8_2	ENSG00000152944	2	10	FALSE	11
chr12_27308339_27308461_+	chr12	27308339	27308461	ENSG00000211455.7_9	ENSG00000211455	9	19	FALSE	14
chr12_27735447_27735556_+	chr12	27735447	27735556	ENSG00000061794.12_7	ENSG00000061794	7	9	FALSE	16
chr12_28259364_28259442_+	chr12	28259364	28259442	ENSG00000123106.10_12	ENSG00000123106	12	29	FALSE	16
chr12_29356382_29356477_-	chr12	29356382	29356477	ENSG00000087502.17_10	ENSG00000087502	10	17	FALSE	14
chr12_31102936_31103020_+	chr12	31102936	31103020	ENSG00000013573.16_29	ENSG00000013573	29	31	FALSE	13
chr12_31987239_31987322_+	chr12	31987239	31987322	ENSG00000174718.11_7	ENSG00000174718	7	8	FALSE	14
chr12_32713209_32713371_+	chr12	32713209	32713371	ENSG00000087470.17_11	ENSG00000087470	11	25	FALSE	12
chr12_32749937_32750107_-	chr12	32749937	32750107	ENSG00000139131.12_4	ENSG00000139131	4	6	FALSE	14
chr12_42324019_42324104_-	chr12	42324019	42324104	ENSG00000139168.7_3	ENSG00000139168	3	9	FALSE	10
chr12_43778193_43778302_+	chr12	43778193	43778302	ENSG00000198001.13_11	ENSG00000198001	11	15	FALSE	10
chr12_46370512_46370627_-	chr12	46370512	46370627	ENSG00000134294.13_5	ENSG00000134294	5	17	FALSE	12
chr12_47679493_47679594_-	chr12	47679493	47679594	ENSG00000005175.9_13	ENSG00000005175	13	19	FALSE	15
chr12_47967208_47967261_+	chr12	47967208	47967261	ENSG00000134291.11_8	ENSG00000134291	8	9	FALSE	15
chr12_48142782_48142946_+	chr12	48142782	48142946	ENSG00000152556.15_28	ENSG00000152556	28	33	FALSE	13
chr12_48837524_48837657_-	chr12	48837524	48837657	ENSG00000174243.9_10	ENSG00000174243	10	20	FALSE	10
chr12_48925046_48925166_-	chr12	48925046	48925166	ENSG00000134285.10_2	ENSG00000134285	2	8	FALSE	11
chr12_48939997_48940107_-	chr12	48939997	48940107	ENSG00000134287.9_8	ENSG00000134287	8	10	FALSE	15
chr12_49003558_49003595_-	chr12	49003558	49003595	ENSG00000181929.11_13	ENSG00000181929	13	15	FALSE	15
chr12_49102887_49102951_-	chr12	49102887	49102951	ENSG00000139636.15_11	ENSG00000139636	11	20	FALSE	15
chr12_49186310_49186864_-	chr12	49186310	49186864	ENSG00000167552.13_4	ENSG00000167552	4	5	FALSE	13
chr12_49566722_49566841_-	chr12	49566722	49566841	ENSG00000187778.13_3	ENSG00000187778	3	18	FALSE	16
chr12_49633014_49633124_+	chr12	49633014	49633124	ENSG00000110844.13_15	ENSG00000110844	15	23	FALSE	11
chr12_50096850_50096972_+	chr12	50096850	50096972	ENSG00000066117.14_13	ENSG00000066117	13	15	FALSE	16
chr12_50192452_50192564_-	chr12	50192452	50192564	ENSG00000050405.13_13	ENSG00000050405	13	16	FALSE	10
chr12_50924667_50925536_+	chr12	50924667	50925536	ENSG00000185432.11_2	ENSG00000185432	2	3	FALSE	11
chr12_51049013_51049185_+	chr12	51049013	51049185	ENSG00000050426.15_3	ENSG00000050426	3	10	FALSE	11
chr12_51109121_51109273_-	chr12	51109121	51109273	ENSG00000135457.9_7	ENSG00000135457	7	16	FALSE	16
chr12_51191596_51191764_-	chr12	51191596	51191764	ENSG00000184271.16_11	ENSG00000184271	11	12	FALSE	11
chr12_51242330_51243933_+	chr12	51242330	51243933	ENSG00000183283.15_6	ENSG00000183283	6	8	FALSE	17
chr12_52056030_52056159_+	chr12	52056030	52056159	ENSG00000123358.19_10	ENSG00000123358	10	15	FALSE	14
chr12_52073575_52073903_+	chr12	52073575	52073903	ENSG00000123395.14_4	ENSG00000123395	4	6	FALSE	11
chr12_52518103_52518163_-	chr12	52518103	52518163	ENSG00000186081.11_4	ENSG00000186081	4	10	FALSE	13
chr12_53027782_53027919_+	chr12	53027782	53027919	ENSG00000063046.17_10	ENSG00000063046	10	16	FALSE	14
chr12_53063563_53063592_+	chr12	53063563	53063592	ENSG00000111077.17_30	ENSG00000111077	30	31	FALSE	16
chr12_53172522_53172648_-	chr12	53172522	53172648	ENSG00000139631.18_9	ENSG00000139631	9	22	FALSE	11
chr12_53297850_53297924_+	chr12	53297850	53297924	ENSG00000123349.13_5	ENSG00000123349	5	7	FALSE	17
chr12_53303034_53303193_+	chr12	53303034	53303193	ENSG00000139637.13_3	ENSG00000139637	3	7	FALSE	14
chr12_53443391_53444091_+	chr12	53443391	53444091	ENSG00000205352.10_4	ENSG00000205352	4	5	FALSE	17
chr12_53459272_53459403_+	chr12	53459272	53459403	ENSG00000197111.15_7	ENSG00000197111	7	16	FALSE	17
chr12_53505135_53505262_+	chr12	53505135	53505262	ENSG00000139546.10_9	ENSG00000139546	9	11	FALSE	14
chr12_53672576_53672645_-	chr12	53672576	53672645	ENSG00000135390.17_3	ENSG00000135390	3	7	FALSE	17
chr12_53724585_53724747_-	chr12	53724585	53724747	ENSG00000012822.15_5	ENSG00000012822	5	18	FALSE	14
chr12_54282800_54282874_+	chr12	54282800	54282874	ENSG00000135486.17_9	ENSG00000135486	9	12	FALSE	17
chr12_54343225_54343316_+	chr12	54343225	54343316	ENSG00000111481.9_7	ENSG00000111481	7	12	FALSE	17
chr12_55702872_55702951_-	chr12	55702872	55702951	ENSG00000135424.15_5	ENSG00000135424	5	30	FALSE	10
chr12_55716933_55717005_+	chr12	55716933	55717005	ENSG00000135441.7_3	ENSG00000135441	3	4	FALSE	17
chr12_55800854_55800900_-	chr12	55800854	55800900	ENSG00000205323.8_3	ENSG00000205323	3	11	FALSE	17
chr12_55818999_55819173_+	chr12	55818999	55819173	ENSG00000123353.9_3	ENSG00000123353	3	5	FALSE	14
chr12_55952035_55952099_+	chr12	55952035	55952099	ENSG00000065357.19_29	ENSG00000065357	29	34	FALSE	15
chr12_55969475_55969576_+	chr12	55969475	55969576	ENSG00000123374.10_6	ENSG00000123374	6	9	FALSE	10
chr12_56142285_56142425_+	chr12	56142285	56142425	ENSG00000139641.12_25	ENSG00000139641	25	31	FALSE	15
chr12_56161387_56161587_+	chr12	56161387	56161587	ENSG00000092841.18_8	ENSG00000092841	8	11	FALSE	16
chr12_56183861_56183930_-	chr12	56183861	56183930	ENSG00000139613.11_7	ENSG00000139613	7	29	FALSE	17
chr12_56310310_56310595_-	chr12	56310310	56310595	ENSG00000257727.5_7	ENSG00000257727	7	8	FALSE	13
chr12_56326617_56326959_-	chr12	56326617	56326959	ENSG00000135473.14_8	ENSG00000135473	8	27	FALSE	11
chr12_56351203_56351450_-	chr12	56351203	56351450	ENSG00000170581.13_9	ENSG00000170581	9	23	FALSE	15
chr12_56582059_56582152_+	chr12	56582059	56582152	ENSG00000076067.12_12	ENSG00000076067	12	17	FALSE	10
chr12_56639959_56640192_-	chr12	56639959	56640192	ENSG00000110955.8_8	ENSG00000110955	8	10	FALSE	17
chr12_56670275_56670364_-	chr12	56670275	56670364	ENSG00000110958.15_7	ENSG00000110958	7	10	FALSE	17
chr12_56713869_56714439_-	chr12	56713869	56714439	ENSG00000196531.10_7	ENSG00000196531	7	10	FALSE	12
chr12_57092448_57092581_+	chr12	57092448	57092581	ENSG00000166886.12_3	ENSG00000166886	3	7	FALSE	12
chr12_57107605_57107743_-	chr12	57107605	57107743	ENSG00000166888.11_7	ENSG00000166888	7	27	FALSE	11
chr12_57257990_57258137_-	chr12	57257990	57258137	ENSG00000179912.20_27	ENSG00000179912	27	30	FALSE	15
chr12_57512236_57512353_+	chr12	57512236	57512353	ENSG00000166986.14_19	ENSG00000166986	19	24	FALSE	17
chr12_57534292_57534452_-	chr12	57534292	57534452	ENSG00000175203.15_9	ENSG00000175203	9	17	FALSE	17
chr12_57615837_57616017_+	chr12	57615837	57616017	ENSG00000240771.6_11	ENSG00000240771	11	14	FALSE	14
chr12_57696275_57696373_+	chr12	57696275	57696373	ENSG00000135506.15_7	ENSG00000135506	7	17	FALSE	10
chr12_57746176_57746448_+	chr12	57746176	57746448	ENSG00000135452.9_6	ENSG00000135452	6	12	FALSE	11
chr12_57751500_57751877_-	chr12	57751500	57751877	ENSG00000135446.16_4	ENSG00000135446	4	8	FALSE	15
chr12_57792986_57793073_+	chr12	57792986	57793073	ENSG00000123297.17_8	ENSG00000123297	8	11	FALSE	11
chr12_57826996_57827123_-	chr12	57826996	57827123	ENSG00000175215.10_5	ENSG00000175215	5	9	FALSE	13
chr12_62571392_62571582_+	chr12	62571392	62571582	ENSG00000061987.14_32	ENSG00000061987	32	38	FALSE	11
chr12_64439244_64439315_+	chr12	64439244	64439315	ENSG00000184575.11_24	ENSG00000184575	24	26	FALSE	12
chr12_68650400_68650882_+	chr12	68650400	68650882	ENSG00000127314.17_7	ENSG00000127314	7	12	FALSE	13
chr12_69365790_69365884_+	chr12	69365790	69365884	ENSG00000127337.6_6	ENSG00000127337	6	9	FALSE	11
chr12_71884811_71885021_+	chr12	71884811	71885021	ENSG00000121749.15_10	ENSG00000121749	10	25	FALSE	11
chr12_76059777_76059878_-	chr12	76059777	76059878	ENSG00000187109.13_8	ENSG00000187109	8	17	FALSE	17
chr12_76797434_76797537_+	chr12	76797434	76797537	ENSG00000186908.14_5	ENSG00000186908	5	25	FALSE	12
chr12_88059898_88060020_-	chr12	88059898	88060020	ENSG00000198707.14_49	ENSG00000198707	49	54	FALSE	11
chr12_89425161_89425379_-	chr12	89425161	89425379	ENSG00000139323.13_15	ENSG00000139323	15	16	FALSE	12
chr12_89601326_89601433_-	chr12	89601326	89601433	ENSG00000070961.15_19	ENSG00000070961	19	22	FALSE	13
chr12_91164605_91164717_-	chr12	91164605	91164717	ENSG00000011465.16_10	ENSG00000011465	10	15	FALSE	11
chr12_94994170_94994257_-	chr12	94994170	94994257	ENSG00000184752.12_5	ENSG00000184752	5	11	FALSE	17
chr12_95031349_95031488_-	chr12	95031349	95031488	ENSG00000120798.16_13	ENSG00000120798	13	18	FALSE	13
chr12_95485879_95485981_+	chr12	95485879	95485981	ENSG00000111142.13_6	ENSG00000111142	6	13	FALSE	10
chr12_95865324_95865388_+	chr12	95865324	95865388	ENSG00000139343.10_3	ENSG00000139343	3	7	FALSE	10
chr12_98595727_98595848_+	chr12	98595727	98595848	ENSG00000075415.12_3	ENSG00000075415	3	8	FALSE	16
chr12_101714090_101714237_+	chr12	101714090	101714237	ENSG00000111666.10_3	ENSG00000111666	3	18	FALSE	12
chr12_101920109_101920201_+	chr12	101920109	101920201	ENSG00000136048.13_7	ENSG00000136048	7	10	FALSE	10
chr12_103947633_103947926_+	chr12	103947633	103947926	ENSG00000166598.14_21	ENSG00000166598	21	23	FALSE	17
chr12_103985603_103985728_+	chr12	103985603	103985728	ENSG00000139372.14_11	ENSG00000139372	11	13	FALSE	10
chr12_104126114_104126244_-	chr12	104126114	104126244	ENSG00000120837.7_6	ENSG00000120837	6	10	FALSE	16
chr12_105365807_105365842_+	chr12	105365807	105365842	ENSG00000235162.8_6	ENSG00000235162	6	10	FALSE	10
chr12_107699373_107699434_+	chr12	107699373	107699434	ENSG00000136045.11_9	ENSG00000136045	9	16	FALSE	12
chr12_108567190_108568547_+	chr12	108567190	108568547	ENSG00000136003.15_5	ENSG00000136003	5	6	FALSE	17
chr12_109209165_109209353_+	chr12	109209165	109209353	ENSG00000076555.15_23	ENSG00000076555	23	56	FALSE	14
chr12_109481637_109481742_+	chr12	109481637	109481742	ENSG00000151148.13_2	ENSG00000151148	2	29	FALSE	10
chr12_109571649_109571710_-	chr12	109571649	109571710	ENSG00000139428.11_3	ENSG00000139428	3	13	FALSE	16
chr12_109579802_109579946_+	chr12	109579802	109579946	ENSG00000110921.13_5	ENSG00000110921	5	12	FALSE	13
chr12_109908586_109908698_+	chr12	109908586	109908698	ENSG00000139437.17_8	ENSG00000139437	8	18	FALSE	14
chr12_110033797_110033957_+	chr12	110033797	110033957	ENSG00000076513.16_14	ENSG00000076513	14	16	FALSE	13
chr12_110292020_110292124_+	chr12	110292020	110292124	ENSG00000174437.16_5	ENSG00000174437	5	24	FALSE	13
chr12_110377393_110377617_-	chr12	110377393	110377617	ENSG00000196510.12_11	ENSG00000196510	11	13	FALSE	17
chr12_110440312_110440388_-	chr12	110440312	110440388	ENSG00000111229.15_5	ENSG00000111229	5	9	FALSE	15
chr12_110485078_110485199_+	chr12	110485078	110485199	ENSG00000204856.11_4	ENSG00000204856	4	8	FALSE	10
chr12_110644967_110645129_+	chr12	110644967	110645129	ENSG00000204852.15_16	ENSG00000204852	16	18	FALSE	11
chr12_111510385_111510582_-	chr12	111510385	111510582	ENSG00000204842.14_14	ENSG00000204842	14	27	FALSE	14
chr12_111753772_111753915_+	chr12	111753772	111753915	ENSG00000111271.14_26	ENSG00000111271	26	28	FALSE	15
chr12_111799906_111800063_+	chr12	111799906	111800063	ENSG00000111275.12_12	ENSG00000111275	12	14	FALSE	11
chr12_111867572_111867669_+	chr12	111867572	111867669	ENSG00000089022.13_5	ENSG00000089022	5	17	FALSE	15
chr12_113186185_113186316_+	chr12	113186185	113186316	ENSG00000139405.15_3	ENSG00000139405	3	6	FALSE	15
chr12_113280151_113280195_+	chr12	113280151	113280195	ENSG00000186815.12_20	ENSG00000186815	20	35	FALSE	11
chr12_113320331_113320498_-	chr12	113320331	113320498	ENSG00000089060.11_11	ENSG00000089060	11	21	FALSE	13
chr12_113950083_113950154_-	chr12	113950083	113950154	ENSG00000122965.10_9	ENSG00000122965	9	24	FALSE	13
chr12_116720296_116720447_-	chr12	116720296	116720447	ENSG00000111412.5_3	ENSG00000111412	3	5	FALSE	15
chr12_118138039_118138148_+	chr12	118138039	118138148	ENSG00000089220.4_2	ENSG00000089220	2	5	FALSE	12
chr12_120144639_120144835_-	chr12	120144639	120144835	ENSG00000089154.10_41	ENSG00000089154	41	58	FALSE	14
chr12_120198554_120198799_-	chr12	120198554	120198799	ENSG00000089157.15_6	ENSG00000089157	6	8	FALSE	17
chr12_120222549_120222750_-	chr12	120222549	120222750	ENSG00000089159.16_11	ENSG00000089159	11	22	FALSE	10
chr12_120554718_120554808_+	chr12	120554718	120554808	ENSG00000022840.15_8	ENSG00000022840	8	23	FALSE	17
chr12_121217134_121217281_+	chr12	121217134	121217281	ENSG00000135124.14_3	ENSG00000135124	3	14	FALSE	13
chr12_121771488_121771549_+	chr12	121771488	121771549	ENSG00000188735.12_8	ENSG00000188735	8	15	FALSE	10
chr12_121893817_121894841_+	chr12	121893817	121894841	ENSG00000110801.13_2	ENSG00000110801	2	7	FALSE	14
chr12_122132292_122132383_+	chr12	122132292	122132383	ENSG00000175727.13_7	ENSG00000175727	7	17	FALSE	13
chr12_122218266_122218775_-	chr12	122218266	122218775	ENSG00000184047.16_4	ENSG00000184047	4	7	FALSE	16
chr12_122522143_122522299_-	chr12	122522143	122522299	ENSG00000111011.17_4	ENSG00000111011	4	17	FALSE	14
chr12_122975811_122975867_+	chr12	122975811	122975867	ENSG00000111325.16_4	ENSG00000111325	4	10	FALSE	13
chr12_123271564_123272140_-	chr12	123271564	123272140	ENSG00000111328.6_2	ENSG00000111328	2	8	FALSE	14
chr12_123465538_123466936_+	chr12	123465538	123466936	ENSG00000184209.14_5	ENSG00000184209	5	6	FALSE	11
chr12_123617758_123617872_+	chr12	123617758	123617872	ENSG00000111364.15_11	ENSG00000111364	11	14	FALSE	11
chr12_123639263_123639343_+	chr12	123639263	123639343	ENSG00000111358.13_2	ENSG00000111358	2	14	FALSE	12
chr12_124340602_124340751_-	chr12	124340602	124340751	ENSG00000196498.13_39	ENSG00000196498	39	52	FALSE	17
chr12_124810174_124810289_-	chr12	124810174	124810289	ENSG00000073060.15_10	ENSG00000073060	10	17	FALSE	10
chr12_125136662_125136864_+	chr12	125136662	125136864	ENSG00000081760.16_21	ENSG00000081760	21	22	FALSE	12
chr12_131939173_131939275_+	chr12	131939173	131939275	ENSG00000177192.13_4	ENSG00000177192	4	6	FALSE	14
chr12_132069495_132069641_+	chr12	132069495	132069641	ENSG00000183495.13_52	ENSG00000183495	52	56	FALSE	14
chr12_132150981_132151041_+	chr12	132150981	132151041	ENSG00000184967.6_11	ENSG00000184967	11	16	FALSE	14
chr12_132581741_132581824_+	chr12	132581741	132581824	ENSG00000112787.12_21	ENSG00000112787	21	23	FALSE	17
chr12_132701250_132701684_+	chr12	132701250	132701684	ENSG00000176894.9_4	ENSG00000176894	4	6	FALSE	11
chr12_132729679_132732210_-	chr12	132729679	132732210	ENSG00000176915.14_13	ENSG00000176915	13	15	FALSE	16
chr12_132816540_132816812_-	chr12	132816540	132816812	ENSG00000090615.14_5	ENSG00000090615	5	26	FALSE	12
chr13_19851355_19851448_-	chr13	19851355	19851448	ENSG00000132950.18_4	ENSG00000132950	4	8	FALSE	11
chr13_20062846_20062971_+	chr13	20062846	20062971	ENSG00000121741.16_22	ENSG00000121741	22	30	FALSE	11
chr13_25336936_25337034_+	chr13	25336936	25337034	ENSG00000139496.15_18	ENSG00000139496	18	21	FALSE	11
chr13_27254220_27254281_+	chr13	27254220	27254281	ENSG00000122026.10_3	ENSG00000122026	3	6	FALSE	17
chr13_30465796_30465965_-	chr13	30465796	30465965	ENSG00000189403.14_2	ENSG00000189403	2	6	FALSE	12
chr13_31161476_31161927_-	chr13	31161476	31161927	ENSG00000120694.19_2	ENSG00000120694	2	19	FALSE	13
chr13_32526875_32527532_-	chr13	32526875	32527532	ENSG00000244754.8_3	ENSG00000244754	3	13	FALSE	14
chr13_36985627_36985740_-	chr13	36985627	36985740	ENSG00000120697.8_7	ENSG00000120697	7	12	FALSE	16
chr13_37002488_37002551_+	chr13	37002488	37002551	ENSG00000120699.12_5	ENSG00000120699	5	14	FALSE	14
chr13_37017245_37017364_-	chr13	37017245	37017364	ENSG00000102710.19_26	ENSG00000102710	26	29	FALSE	16
chr13_37570580_37571535_-	chr13	37570580	37571535	ENSG00000133110.14_18	ENSG00000133110	18	23	FALSE	11
chr13_39022326_39022412_-	chr13	39022326	39022412	ENSG00000120685.19_10	ENSG00000120685	10	14	FALSE	11
chr13_40754019_40754092_-	chr13	40754019	40754092	ENSG00000102738.7_6	ENSG00000102738	6	9	FALSE	12
chr13_42317528_42317688_+	chr13	42317528	42317688	ENSG00000023516.8_12	ENSG00000023516	12	13	FALSE	11
chr13_43078612_43078877_+	chr13	43078612	43078877	ENSG00000120675.5_4	ENSG00000120675	4	6	FALSE	12
chr13_45339497_45339602_-	chr13	45339497	45339602	ENSG00000133112.16_4	ENSG00000133112	4	7	FALSE	17
chr13_45389735_45389820_+	chr13	45389735	45389820	ENSG00000170919.15_17	ENSG00000170919	17	18	FALSE	13
chr13_45518960_45519094_+	chr13	45518960	45519094	ENSG00000136152.14_21	ENSG00000136152	21	27	FALSE	11
chr13_48083371_48083428_-	chr13	48083371	48083428	ENSG00000136146.14_5	ENSG00000136146	5	8	FALSE	14
chr13_49931018_49931134_-	chr13	49931018	49931134	ENSG00000123178.14_3	ENSG00000123178	3	6	FALSE	12
chr13_50011935_50015253_+	chr13	50011935	50015253	ENSG00000204977.9_6	ENSG00000204977	6	7	FALSE	10
chr13_51382029_51382123_-	chr13	51382029	51382123	ENSG00000102786.14_17	ENSG00000102786	17	28	FALSE	11
chr13_51675170_51675243_+	chr13	51675170	51675243	ENSG00000139668.8_5	ENSG00000139668	5	15	FALSE	12
chr13_51771821_51771911_-	chr13	51771821	51771911	ENSG00000102796.10_11	ENSG00000102796	11	13	FALSE	12
chr13_52135729_52135863_-	chr13	52135729	52135863	ENSG00000136098.16_15	ENSG00000136098	15	17	FALSE	10
chr13_52423574_52423639_-	chr13	52423574	52423639	ENSG00000136100.12_12	ENSG00000136100	12	16	FALSE	16
chr13_72827733_72827914_+	chr13	72827733	72827914	ENSG00000083535.15_8	ENSG00000083535	8	22	FALSE	12
chr13_75530114_75530266_-	chr13	75530114	75530266	ENSG00000188243.12_6	ENSG00000188243	6	8	FALSE	17
chr13_99244515_99244624_+	chr13	99244515	99244624	ENSG00000134882.15_5	ENSG00000134882	5	15	FALSE	13
chr13_99539446_99539557_+	chr13	99539446	99539557	ENSG00000125304.8_9	ENSG00000125304	9	19	FALSE	10
chr13_100515427_100515567_+	chr13	100515427	100515567	ENSG00000175198.15_29	ENSG00000175198	29	32	FALSE	11
chr13_110624234_110624279_+	chr13	110624234	110624279	ENSG00000213995.11_2	ENSG00000213995	2	9	FALSE	13
chr13_110687721_110687826_-	chr13	110687721	110687826	ENSG00000134905.16_11	ENSG00000134905	11	25	FALSE	14
chr13_111280272_111280350_+	chr13	111280272	111280350	ENSG00000102606.17_24	ENSG00000102606	24	32	FALSE	16
chr13_113310709_113310867_+	chr13	113310709	113310867	ENSG00000185896.10_4	ENSG00000185896	4	10	FALSE	16
chr13_113534045_113535286_+	chr13	113534045	113535286	ENSG00000150403.17_9	ENSG00000150403	9	16	FALSE	13
chr13_113804885_113805028_+	chr13	113804885	113805028	ENSG00000184497.12_14	ENSG00000184497	14	16	FALSE	13
chr13_113846527_113846589_-	chr13	113846527	113846589	ENSG00000183087.14_5	ENSG00000183087	5	15	FALSE	15
chr13_114041000_114041094_-	chr13	114041000	114041094	ENSG00000185989.10_4	ENSG00000185989	4	25	FALSE	11
chr13_114257078_114257230_+	chr13	114257078	114257230	ENSG00000130177.14_13	ENSG00000130177	13	19	FALSE	17
chr13_114282837_114282943_+	chr13	114282837	114282943	ENSG00000169062.14_3	ENSG00000169062	3	9	FALSE	13
chr14_20459628_20459733_-	chr14	20459628	20459733	ENSG00000165782.10_4	ENSG00000165782	4	7	FALSE	10
chr14_21018457_21018504_-	chr14	21018457	21018504	ENSG00000165795.23_22	ENSG00000165795	22	25	FALSE	15
chr14_21087320_21087463_+	chr14	21087320	21087463	ENSG00000165801.9_21	ENSG00000165801	21	24	FALSE	12
chr14_21500913_21501129_-	chr14	21500913	21501129	ENSG00000165819.11_8	ENSG00000165819	8	11	FALSE	16
chr14_22767248_22767409_+	chr14	22767248	22767409	ENSG00000155463.12_2	ENSG00000155463	2	10	FALSE	13
chr14_22909483_22909595_-	chr14	22909483	22909595	ENSG00000100461.17_7	ENSG00000100461	7	19	FALSE	17
chr14_22928126_22928241_-	chr14	22928126	22928241	ENSG00000100462.15_4	ENSG00000100462	4	14	FALSE	13
chr14_22952541_22952683_-	chr14	22952541	22952683	ENSG00000092036.18_4	ENSG00000092036	4	11	FALSE	14
chr14_23025851_23026375_-	chr14	23025851	23026375	ENSG00000100804.18_4	ENSG00000100804	4	5	FALSE	16
chr14_23323965_23324052_+	chr14	23323965	23324052	ENSG00000100836.10_4	ENSG00000100836	4	5	FALSE	17
chr14_23351752_23351855_-	chr14	23351752	23351855	ENSG00000092096.16_3	ENSG00000092096	3	10	FALSE	14
chr14_23358876_23358965_-	chr14	23358876	23358965	ENSG00000100842.12_5	ENSG00000100842	5	8	FALSE	13
chr14_23967211_23968123_+	chr14	23967211	23968123	ENSG00000157326.18_6	ENSG00000157326	6	7	FALSE	16
chr14_24004337_24004754_+	chr14	24004337	24004754	ENSG00000187630.15_10	ENSG00000187630	10	11	FALSE	13
